City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,la plata,-34.9215,-57.9545,16.64,91,100,6.63,AR,1712992177
293,ambon,-3.6954,128.1814,30.08,74,40,1.54,ID,1712992312
294,nabire,-3.3667,135.4833,28.4,75,63,0.4,ID,1712992312
295,gwadar,25.1216,62.3254,27.07,80,88,4.15,PK,1712992312
296,ketchikan,55.3422,-131.6461,5.26,81,100,5.14,US,1712992313
297,keflavik,64.0049,-22.5624,-2.76,63,75,7.2,IS,1712992273
298,mbanza-ngungu,-5.25,14.8667,21.25,97,100,0.61,CD,1712992313
299,salaqi,40.5414,110.5108,24.06,30,100,6.32,CN,1712992314
300,banda aceh,5.5577,95.3222,32.3,61,100,5.92,ID,1712991714
301,vorgashor,67.5833,63.95,-11.22,96,100,7.23,RU,1712992314
302,cromer,52.9312,1.2989,11.71,81,100,5.81,GB,1712992314
303,moussoro,13.6408,16.4901,32.6,8,0,8.36,TD,1712992315
304,tokar,18.4254,37.729,29.39,45,4,6.19,SD,1712992315
305,tenno,39.9,139.9667,13.15,65,3,3.72,JP,1712992315
306,itoman,26.1247,127.6694,26.72,86,75,4.12,JP,1712992315
307,argostolion,38.1811,20.489,23.19,41,0,0.0,GR,1712992316
308,mezhdurechenskiy,59.6,65.9333,6.18,76,100,3.89,RU,1712992316
309,benjamin hill,30.1667,-111.1,17.62,28,0,4.11,MX,1712992317
310,mahibadhoo,3.7833,72.9667,29.37,71,100,2.81,MV,1712992317
311,zhouzhuang,31.1161,120.8451,19.97,77,100,3.44,CN,1712992317
312,lazaro cardenas,17.9583,-102.2,24.77,84,100,0.18,MX,1712992267
313,guiuan,11.0333,125.7247,28.36,73,84,5.11,PH,1712992318
314,mkokotoni,-5.8767,39.2547,27.9,83,100,3.82,TZ,1712992233
315,antofagasta,-23.65,-70.4,17.41,85,71,1.66,CL,1712992175
316,byron bay,-28.65,153.6167,22.06,75,30,3.68,AU,1712992318
317,kijang,35.2442,129.2139,19.46,53,0,2.17,KR,1712992259
318,loango,-4.6719,11.8312,26.81,89,75,2.06,CG,1712992319
319,copsa mica,46.1167,24.25,19.12,52,43,2.8,RO,1712992319
320,gorgan,36.8387,54.4348,15.71,53,46,2.83,IR,1712992320
321,zykovo,55.9519,93.1461,4.41,26,31,4.11,RU,1712992320
322,chinchilla,-26.75,150.6333,26.68,46,12,0.91,AU,1712992320
323,armacao de buzios,-22.7469,-41.8817,23.96,84,6,3.45,BR,1712992321
324,hermanus,-34.4187,19.2345,16.56,74,0,6.2,ZA,1712992321
325,tralee,52.2704,-9.7026,10.69,90,98,5.16,IE,1712992184
326,karachi,24.9056,67.0822,31.9,48,75,4.12,PK,1712992322
327,tanout,14.9709,8.8879,30.97,9,99,2.93,NE,1712992322
328,kerikeri,-35.2268,173.9474,17.73,73,7,2.95,NZ,1712992323
329,arraial do cabo,-22.9661,-42.0278,24.87,80,1,4.5,BR,1712992323
330,delvada,20.7667,71.0333,31.21,53,7,5.41,IN,1712992323
331,undurkhaan,47.3194,110.6556,22.51,18,100,9.29,MN,1712992324
332,san ignacio de velasco,-16.3667,-60.95,21.26,99,97,0.98,BO,1712992324
333,ust'-ilimsk,58.0006,102.6619,-2.1,62,100,3.58,RU,1712992274
334,mutoko,-17.397,32.2268,16.6,75,100,3.83,ZW,1712992325
335,tadine,-21.55,167.8833,23.91,85,80,5.93,NC,1712992326
336,saint-denis,48.9167,2.3333,16.23,83,0,2.06,FR,1712992326
337,tres lagoas,-20.7511,-51.6783,23.67,82,100,2.41,BR,1712992327
338,lata,40.1629,-8.3327,18.6,54,99,1.14,PT,1712992327
339,shakawe,-18.3667,21.85,22.66,72,100,4.49,BW,1712992328
340,santa terezinha,-29.9002,-50.0904,21.38,91,100,8.32,BR,1712992328
341,korla,41.7597,86.1469,20.72,16,74,2.91,CN,1712992329
342,heroica caborca,30.7167,-112.15,20.48,32,0,2.27,MX,1712992329
343,wynyard,-41.0,145.7167,15.97,77,100,3.83,AU,1712992329
344,vilyuchinsk,52.9306,158.4028,0.14,94,72,3.09,RU,1712992330
345,kimbe,-5.5502,150.1429,27.68,85,100,0.26,PG,1712992330
346,stawell,-37.05,142.7667,18.47,47,32,3.32,AU,1712992331
347,baghlan,35.75,69.0,13.31,52,100,2.07,AF,1712992331
348,shreveport,32.5251,-93.7502,16.12,74,0,3.09,US,1712992332
349,aldinga beach,-35.2793,138.4604,20.24,57,3,3.67,AU,1712992332
350,barabai,-2.5833,115.3833,29.38,83,72,0.61,ID,1712992332
351,longmen,24.9597,118.0889,26.55,78,99,2.55,CN,1712992332
352,viedma,-40.8135,-62.9967,11.59,84,100,0.29,AR,1712992333
353,shelton,41.3165,-73.0932,12.61,77,0,5.14,US,1712992333
354,holualoa,19.6228,-155.9522,24.93,89,75,6.17,US,1712992091
355,new batu batu,5.0667,119.8833,28.4,75,57,2.06,PH,1712992334
356,sao felix do xingu,-6.6447,-51.995,22.87,99,100,0.85,BR,1712992335
357,pangody,65.85,74.4859,0.45,100,100,2.81,RU,1712992335
358,palopo,-2.9996,120.1921,29.4,79,94,2.69,ID,1712992335
359,taiynsha,53.8478,69.7639,15.17,69,39,8.4,KZ,1712992336
360,egilsstadir,65.2653,-14.3948,-6.72,92,100,1.66,IS,1712992336
361,sinop,41.7711,34.8709,16.01,63,78,2.58,TR,1712992336
362,andergrove,-21.0833,149.1833,27.58,63,64,6.94,AU,1712992109
363,bage,-31.3314,-54.1069,18.18,96,100,7.06,BR,1712992337
364,villarrica,-25.75,-56.4333,22.72,94,100,1.54,PY,1712992298
365,xinyuan,37.3,99.0,7.82,21,100,11.14,CN,1712992337
366,revda,56.801,59.9303,5.84,91,100,3.22,RU,1712992338
367,aljezur,37.3191,-8.8033,14.93,71,80,2.74,PT,1712992339
368,fukuecho,32.6881,128.8419,17.62,77,11,0.97,JP,1712992339
369,wenchang,30.904,118.4887,25.04,64,100,4.07,CN,1712992340
370,port macquarie,-31.4333,152.9167,19.94,78,8,3.05,AU,1712992340
371,tarauaca,-8.1614,-70.7656,23.35,98,26,0.71,BR,1712992340
372,coahuayana de hidalgo,18.7,-103.6583,24.37,70,100,0.78,MX,1712992341
373,fatehgarh,27.3667,79.6333,37.63,16,86,2.27,IN,1712992341
374,kupino,54.3663,77.2981,12.78,66,60,7.99,RU,1712992341
375,sinabang,2.4803,96.3801,30.63,67,24,1.17,ID,1712992342
376,kaa-khem,51.6833,94.7333,2.45,31,100,2.97,RU,1712992342
377,humboldt,40.6665,-123.9178,4.82,98,100,0.73,US,1712992342
378,kavaratti,10.5669,72.642,29.41,66,100,4.68,IN,1712992343
379,hassi messaoud,31.6804,6.0729,13.33,66,99,6.97,DZ,1712992343
380,kargasok,59.0556,80.8572,0.54,98,100,5.36,RU,1712992344
381,utrik,11.2278,169.8474,26.64,81,100,9.64,MH,1712992344
382,kharkhorin,47.1975,102.8238,6.37,61,100,12.96,MN,1712992345
383,gaspe,48.8334,-64.4819,11.12,93,100,6.17,CA,1712992345
384,montrose,38.4166,-108.2673,9.73,50,100,7.13,US,1712992345
385,taltal,-25.4,-70.4833,16.33,84,26,0.9,CL,1712992346
386,kataba,13.9833,44.3833,23.15,44,89,2.43,YE,1712992346
387,lubang,13.8584,120.124,28.69,73,8,1.19,PH,1712992346
388,iquique,-20.2208,-70.1431,19.29,84,100,1.83,CL,1712992346
389,margate,51.3813,1.3862,13.82,82,100,2.24,GB,1712992277
390,moose jaw,50.4001,-105.5344,11.75,55,95,2.56,CA,1712992347
391,keelung,25.1283,121.7419,28.3,78,89,3.73,TW,1712992347
392,lesnoy,57.6198,63.0784,8.17,66,89,4.85,RU,1712992347
393,chake chake,-5.2459,39.7666,28.51,80,100,2.53,TZ,1712992348
394,miguel ahumada,30.6167,-106.5167,19.21,21,100,2.27,MX,1712992348
395,kuytun,54.3419,101.5036,0.16,46,100,4.27,RU,1712992348
396,namibe,-15.1961,12.1522,22.85,69,62,1.67,AO,1712992349
397,katsuren-haebaru,26.3369,127.8719,26.72,86,100,4.63,JP,1712992266
398,sao joao da barra,-21.6403,-41.0511,24.26,81,6,3.96,BR,1712992349
399,kidal,18.4411,1.4078,21.53,15,92,8.18,ML,1712992349
400,san antonio de pale,-1.4014,5.6325,28.35,79,100,7.18,GQ,1712992350
401,tuy hoa,13.0833,109.3,31.68,56,98,4.76,VN,1712992236
402,port saint john's,-31.6229,29.5448,19.01,63,0,1.06,ZA,1712992350
403,uruana,-15.4981,-49.6875,21.04,92,65,1.38,BR,1712992351
404,ji'an,27.1172,114.9793,29.45,66,80,2.2,CN,1712992180
405,santa cruz,-17.8,-63.1667,21.7,100,75,0.0,BO,1712992199
406,kwaksan,39.6875,125.0828,15.64,66,70,3.5,KP,1712992351
407,andovoranto,-18.95,49.1,27.12,81,100,3.44,MG,1712992352
408,wickenburg,33.9686,-112.7296,20.8,27,0,2.18,US,1712992352
409,happy valley-goose bay,53.3168,-60.3315,3.17,100,100,4.12,CA,1712992352
410,midvagur,62.0511,-7.1939,6.46,75,75,5.14,FO,1712992353
411,ratnagiri,16.9833,73.3,30.79,50,4,5.68,IN,1712992200
412,east london,-33.0153,27.9116,17.52,67,0,3.6,ZA,1712992354
413,el bauga,18.262,33.9081,30.45,13,57,7.5,SD,1712992354
414,ternate,0.8,127.4,28.75,72,56,2.78,ID,1712992177
415,nuku'alofa,-21.1333,-175.2,26.45,79,0,3.06,TO,1712992355
416,huarmey,-10.0681,-78.1522,22.13,81,9,3.78,PE,1712992355
417,thunder bay,48.4001,-89.3168,2.36,74,64,5.21,CA,1712992356
418,urengoy,65.9667,78.3667,-1.22,96,100,6.82,RU,1712992356
419,isla mujeres,21.2311,-86.731,24.03,72,100,6.22,MX,1712992356
420,miyang,24.4042,103.4428,32.39,16,6,9.3,CN,1712992357
421,bardai,11.65,7.2333,29.08,43,94,3.34,NG,1712992357
422,yashkul',46.1711,45.3435,22.13,45,100,5.39,RU,1712992358
423,puerto aysen,-45.4,-72.7,4.31,90,6,1.31,CL,1712992280
424,junction city,39.0286,-96.8314,15.89,44,0,4.92,US,1712992358
425,camocim,-2.9022,-40.8411,24.58,95,48,2.39,BR,1712992359
426,al kharijah,25.4514,30.5464,24.22,31,97,7.35,EG,1712992359
427,acarau,-2.8856,-40.12,25.54,89,60,2.49,BR,1712992359
428,lensk,60.7253,114.9278,-6.16,92,100,4.8,RU,1712992182
429,kapuskasing,49.4169,-82.4331,0.28,94,100,7.53,CA,1712992360
430,gharavuti,37.5672,68.4469,18.36,61,61,0.9,TJ,1712992360
431,ocampo,21.65,-101.5,11.57,67,100,2.64,MX,1712992361
432,quartu sant'elena,39.2419,9.1839,16.67,63,0,4.12,IT,1712992361
433,markovo,57.3206,107.0881,1.04,62,100,4.4,RU,1712992361
434,saipan,15.1355,145.701,29.39,70,40,8.23,MP,1712992362
435,laizhou,37.1717,119.9214,22.24,48,0,6.98,CN,1712992362
436,nakhon thai,17.1006,100.8374,39.62,28,88,2.97,TH,1712992363
437,krasnokuts'k,50.066,35.1628,14.37,60,100,4.04,UA,1712992363
438,west lafayette,40.4259,-86.9081,8.05,78,0,4.12,US,1712992363
439,machico,32.7,-16.7667,21.11,54,0,5.66,PT,1712992364
440,at taj,24.2049,23.2857,24.0,16,98,6.49,LY,1712992364
441,skeldon,5.8833,-57.1333,24.29,91,100,2.83,GY,1712992365
442,nizhnesortymskiy,62.4397,71.7603,0.58,100,100,7.53,RU,1712992366
443,kodinsk,58.6881,99.1844,-0.31,53,100,1.52,RU,1712992366
444,ghanzi,-21.5667,21.7833,21.22,63,0,5.83,BW,1712992366
445,borogontsy,62.6683,131.1683,-7.49,76,90,4.14,RU,1712992367
446,katabu,-4.9333,122.5167,27.89,88,100,1.5,ID,1712992367
447,general conesa,-40.1,-64.4333,10.93,87,100,1.59,AR,1712992367
448,chenzhou,25.8,113.0333,32.17,57,100,4.34,CN,1712992367
449,kattivakkam,13.2167,80.3167,35.05,58,71,4.71,IN,1712992368
450,nelsonville,39.4587,-82.2318,9.42,84,26,5.31,US,1712992368
451,tikapur,28.5,81.1333,38.06,12,98,3.52,NP,1712992369
452,dadukou,26.5479,101.7054,33.54,13,75,4.32,CN,1712992369
453,chimbote,-9.0853,-78.5783,21.39,83,6,2.53,PE,1712992266
454,houghton,47.1219,-88.569,3.79,81,0,4.12,US,1712992370
455,juneau,58.3019,-134.4197,3.0,95,100,3.6,US,1712992370
456,usogorsk,63.4106,48.6872,-3.52,65,34,3.44,RU,1712992370
457,oum hadjer,13.2954,19.6966,32.94,9,6,7.53,TD,1712992371
458,sao gabriel da cachoeira,-0.1303,-67.0892,23.06,98,98,0.21,BR,1712992371
459,chos malal,-37.3781,-70.2709,8.93,90,100,4.03,AR,1712992371
460,fortuna,40.5982,-124.1573,9.25,95,100,0.0,US,1712992372
461,raton,36.9034,-104.4391,15.19,31,0,5.14,US,1712992372
462,volchikha,52.0333,80.3833,6.66,49,100,7.15,RU,1712992372
463,mhamid,29.82,-5.72,15.92,32,0,4.51,MA,1712992373
464,i-n-salah,27.1935,2.4607,15.99,41,89,7.05,DZ,1712992373
465,changping,40.2186,116.2197,26.8,32,5,5.39,CN,1712992373
466,bamboo flat,11.7,92.7167,33.05,62,20,3.09,IN,1712992374
467,sandanski,41.5667,23.2833,21.24,47,5,1.3,BG,1712992180
468,clarksdale,34.2001,-90.5709,13.99,70,16,0.0,US,1712992374
469,alice springs,-23.7,133.8833,26.79,21,0,4.63,AU,1712992374
470,altai,46.3722,96.2583,-2.56,53,5,4.99,MN,1712992375
471,el calafate,-50.3408,-72.2768,6.53,75,56,1.27,AR,1712992375
472,hayvoron,48.3396,29.8679,15.31,64,100,2.9,UA,1712992375
473,maitum,6.0392,124.4986,30.43,65,53,2.73,PH,1712992376
474,kuanda,56.3161,116.0806,4.26,86,100,1.58,RU,1712992377
475,labuan,5.2767,115.2417,29.65,75,7,5.11,MY,1712992377
476,cadale,2.7603,46.3222,30.58,65,6,4.21,SO,1712992377
477,punta del este,-34.9667,-54.95,19.37,86,100,6.71,UY,1712992378
478,pionerskiy,54.9508,20.2275,8.97,96,100,5.91,RU,1712992378
479,laascaanood,8.4774,47.3597,30.03,48,23,3.11,SO,1712992378
480,rosarito,32.3333,-117.0333,15.27,73,32,4.27,MX,1712992243
481,ulladulla,-35.35,150.4667,20.98,83,70,2.67,AU,1712992379
482,griffith,41.5284,-87.4237,10.03,90,0,3.09,US,1712992379
483,bang saphan,11.2126,99.5117,32.87,54,83,4.01,TH,1712992380
484,inarajan village,13.2736,144.7484,29.66,86,15,6.39,GU,1712992380
485,celestun,20.8667,-90.4,23.37,74,1,6.29,MX,1712992380
486,lerwick,60.1545,-1.1494,9.0,83,36,11.59,GB,1712992381
487,kyabe,9.4515,18.9449,33.52,15,65,2.49,TD,1712992381
488,al matlin,37.2452,10.05,14.77,85,74,3.56,TN,1712992381
489,wassenberg,51.1,6.15,17.51,79,100,3.6,DE,1712992126
490,east grand forks,47.93,-97.0245,8.13,56,20,6.69,US,1712992382
491,las praderas,-3.3348,-79.7984,25.41,91,96,0.46,EC,1712992383
492,vilyuysk,63.7553,121.6247,-11.67,78,100,1.34,RU,1712992383
493,nalut,30.3333,10.85,15.17,45,100,5.77,LY,1712992383
494,malone,44.8487,-74.2949,6.05,84,72,4.39,US,1712992384
495,shiprock,36.7855,-108.687,16.64,40,51,2.93,US,1712992385
496,hengchun,22.0042,120.7439,27.77,75,12,3.56,TW,1712992209
497,pacific grove,36.6177,-121.9166,14.25,73,40,6.71,US,1712992385
498,talodi,10.6325,30.3797,33.97,7,15,4.18,SD,1712992386
499,tambura,5.6,27.4667,28.1,53,100,0.35,SS,1712992387
500,yung shue wan,22.2333,114.1167,30.68,81,6,3.83,HK,1712992387
501,nadym,65.5333,72.5167,-3.35,96,100,6.07,RU,1712992387
502,joshimath,30.5667,79.5667,21.68,31,100,3.24,IN,1712992388
503,urubamba,-13.3047,-72.1158,11.5,91,76,1.37,PE,1712992388
504,takaungu,-3.6837,39.8566,27.27,72,98,5.11,KE,1712992388
505,sanibel,26.449,-82.0223,20.57,73,100,3.13,US,1712992389
506,shiguai,40.7058,110.2856,19.62,43,100,5.43,CN,1712992389
507,santana,-0.0583,-51.1817,26.1,94,75,1.54,BR,1712992389
508,cooma,-36.2333,149.1333,16.02,57,2,1.95,AU,1712992390
509,askino,56.0901,56.5783,8.83,81,100,5.09,RU,1712992390
510,cabedelo,-6.9811,-34.8339,25.37,87,37,2.19,BR,1712992326
511,clearwater,27.9659,-82.8001,19.99,75,0,8.05,US,1712992391
512,hun,29.1268,15.9477,23.97,16,82,13.69,LY,1712992391
513,ribeira brava,32.65,-17.0667,21.11,37,100,3.75,PT,1712992391
514,razole,16.4833,81.8333,35.67,37,5,4.13,IN,1712992392
515,saint-leu,-21.15,55.2833,30.46,75,32,2.67,RE,1712992393
516,thinadhoo,0.5333,72.9333,28.83,77,97,4.66,MV,1712992162
517,citrus hills,28.8883,-82.4326,16.53,82,0,0.0,US,1712992151
518,mirny,62.5353,113.9611,-8.2,74,100,2.68,RU,1712992113
519,glace bay,46.1969,-59.957,12.54,94,100,7.15,CA,1712992394
520,port douglas,-16.4833,145.4667,26.35,77,100,6.74,AU,1712992394
521,asosa,10.0667,34.5333,29.81,14,52,2.53,ET,1712992394
522,tofol,5.3248,163.0078,25.23,90,100,2.43,FM,1712992395
523,broken hill,-31.95,141.4333,20.12,30,0,4.25,AU,1712992395
524,mahina,-17.5065,-149.489,27.64,69,75,2.06,PF,1712992395
525,erenhot,43.6475,111.9767,21.96,31,100,10.63,CN,1712992396
526,janauba,-15.8025,-43.3089,20.96,86,5,3.31,BR,1712992396
527,saint-laurent-du-maroni,5.5039,-54.0289,23.2,94,87,1.02,GF,1712992191
528,winnemucca,40.973,-117.7357,8.03,66,0,0.0,US,1712992397
529,verdal,63.7933,11.4817,7.02,90,100,2.02,NO,1712992397
530,kangding,30.0513,101.9603,18.95,21,88,4.44,CN,1712992398
531,ivins,37.1686,-113.6794,17.75,24,0,2.72,US,1712992398
532,hadibu,12.65,54.0333,30.08,63,100,1.03,YE,1712992398
533,socorro,31.6546,-106.3033,22.44,22,0,2.06,US,1712992399
534,jiazi,22.8779,116.067,27.49,67,5,4.9,CN,1712992399
535,gonen,40.1049,27.654,16.66,74,3,2.89,TR,1712992399
536,galveston,29.3669,-94.9669,18.89,77,0,3.09,US,1712992400
537,namtsy,62.7161,129.6658,-7.72,75,100,4.29,RU,1712992400
538,sola,-13.8833,167.55,28.54,78,36,5.92,VU,1712992401
539,edson,53.5835,-116.4356,3.58,63,100,1.29,CA,1712992401
540,palmer,42.1584,-72.3287,11.65,64,75,5.14,US,1712992401
541,ambodifotatra,-16.9833,49.85,27.56,77,98,1.77,MG,1712992402
542,bratsk,56.1325,101.6142,0.27,50,100,2.59,RU,1712992402
543,barda,40.3744,47.1267,17.6,46,97,1.98,AZ,1712992402
544,durban,-29.8579,31.0292,20.51,59,21,0.84,ZA,1712992402
545,port-vila,-17.7338,168.3219,26.4,87,73,4.55,VU,1712992256
546,cururupu,-1.8283,-44.8683,24.18,98,100,0.97,BR,1712992403
547,menongue,-14.6585,17.691,20.42,83,100,2.81,AO,1712992256
548,padang,-0.9492,100.3543,33.03,80,75,1.96,ID,1712991938
549,port blair,11.6667,92.75,33.02,62,20,3.09,IN,1712992404
550,beyneu,45.3167,55.2,19.15,19,10,4.07,KZ,1712992404
551,san luis de la loma,17.2706,-100.8939,26.3,69,100,0.98,MX,1712992404
552,taulaga,-11.0553,-171.0883,30.28,76,50,7.17,AS,1712992404
553,golfito,8.639,-83.166,24.63,90,74,1.4,CR,1712992405
554,mossel bay,-34.1831,22.146,14.96,70,54,4.89,ZA,1712992405
555,presidente medici,-11.1753,-61.9014,23.26,98,100,0.72,BR,1712992406
556,portland,45.5234,-122.6762,13.32,76,40,3.13,US,1712992406
557,floro,61.5996,5.0328,8.46,87,75,10.29,NO,1712992407
558,laguna,38.421,-121.4238,14.19,73,100,0.0,US,1712991954
559,trairi,-3.2778,-39.2689,23.8,96,46,1.56,BR,1712992407
560,laiyang,36.9758,120.7136,21.04,54,88,7.03,CN,1712992408
561,akyazi,40.685,30.6222,13.1,69,0,1.65,TR,1712992408
562,ponta delgada,37.7333,-25.6667,15.4,77,40,6.17,PT,1712992165
563,esquel,-42.9,-71.3167,7.43,69,14,2.04,AR,1712992408
564,labuan bajo,-8.4964,119.8877,29.43,69,36,1.56,ID,1712992409
565,palmas,-10.2128,-48.3603,25.93,94,75,1.03,BR,1712992409
566,taco pozo,-25.6167,-63.2833,15.28,98,100,3.37,AR,1712992409
567,micheweni,-4.9667,39.8333,28.22,79,100,1.79,TZ,1712992410
568,buka,40.8108,69.1986,21.68,55,100,3.0,UZ,1712992410
569,zavety il'icha,49.0294,140.2494,15.09,54,100,2.7,RU,1712992411
570,krusevac,43.58,21.3339,16.2,69,9,1.92,RS,1712992411
571,shigony,53.3875,48.6777,11.28,63,69,7.93,RU,1712992412
572,porto novo,6.4965,2.6036,29.27,75,100,3.51,BJ,1712992413
573,claveria,18.6074,121.0832,30.31,67,3,1.99,PH,1712992413
574,cuatro cienegas de carranza,26.9833,-102.0833,19.94,37,100,2.6,MX,1712992414
575,lysekil,58.2743,11.4358,9.46,98,100,0.89,SE,1712992414
576,robertsport,6.7533,-11.3686,25.78,90,23,2.64,LR,1712992414
577,bikenibeu village,1.3673,173.1241,27.98,83,40,0.51,KI,1712992415
578,high rock,26.6208,-78.2833,23.01,57,3,4.75,BS,1712992415
579,alto araguaia,-17.3147,-53.2153,21.44,94,93,1.95,BR,1712992416
580,sikeston,36.8767,-89.5879,10.94,64,0,3.04,US,1712992416
581,mopti,14.6667,-4.0,27.72,12,89,9.19,ML,1712992416
582,corinth,37.9407,22.9573,21.99,50,0,3.09,GR,1712992417
583,tadmur,34.5608,38.2805,21.47,45,10,1.64,SY,1712992417
584,pachino,36.7186,15.0907,18.45,67,0,10.49,IT,1712992227
585,turan,16.0678,108.2208,31.99,58,20,5.66,VN,1712991990
586,piti village,13.4626,144.6933,29.61,78,75,7.72,GU,1712992418
